Gene	Function	Class	dN.dS	AlnLength	GeneAverage	Codon	GCProp	Immune
5193	LOC725638	Background	Background	0.1976	624	30.8854545454545	208	0.308854545454545	0
5194	LOC725641	Background	Background	0.01918	273	39.86	91	0.3986	0
5195	LOC725642	Background	Background	0.09686	2118	32.1227272727273	706	0.321227272727273	0
5196	LOC725646	Background	Background	0.17865	795	40.8345454545455	265	0.408345454545455	0
5197	LOC725647	Background	Background	0.03109	660	44.1181818181818	220	0.441181818181818	0
5198	LOC725653	Background	Background	0.09394	675	33.4663636363636	225	0.334663636363636	0
5199	LOC725654	Background	Background	0.04162	1032	51.4	344	0.514	0
5200	LOC725656	Background	Background	0.11568	657	31.5763636363636	219	0.315763636363636	0
5201	LOC725659	Background	Background	0.17033	468	36.48	156	0.3648	0
5202	LOC725660	Background	Background	0.03554	846	54.9645454545455	282	0.549645454545455	0
5203	LOC725661	Signalling	Canon Immune	0.20919	1107	32.39	369	0.3239	1
5204	LOC725662	Background	Background	0.11225	9546	38.6790909090909	3182	0.386790909090909	0
5205	LOC725665	Background	Background	0.06514	3756	50.2509090909091	1252	0.502509090909091	0
5206	LOC725669	Background	Background	0.19008	759	35.8372727272727	253	0.358372727272727	0
5207	LOC725671	Background	Background	0.02804	693	55.87	231	0.5587	0
5208	LOC725673	Background	Background	0.05078	2115	33.8	705	0.338	0
5209	LOC725678	Background	Background	0.01786	522	36.9381818181818	174	0.369381818181818	0
5210	LOC725680	Background	Background	0.02617	2058	38.29	686	0.3829	0
5211	LOC725682	Background	Background	0.10655	753	51.0081818181818	251	0.510081818181818	0
5212	LOC725684	Background	Background	0.08567	504	30.4118181818182	168	0.304118181818182	0
5213	LOC725685	Background	Background	0.09462	2568	29.7890909090909	856	0.297890909090909	0
5214	LOC725686	Background	Background	0.02665	258	43.87	86	0.4387	0
5215	LOC725688	Background	Background	0.21619	297	42.7909090909091	99	0.427909090909091	0
5216	LOC725690	Background	Background	0.20904	684	39.9790909090909	228	0.399790909090909	0
5217	LOC725698	Background	Background	0.18182	657	53.1190909090909	219	0.531190909090909	0
5218	LOC725701	Background	Background	0.025	1509	51.2636363636364	503	0.512636363636364	0
5219	LOC725703	Background	Background	0.115	1065	47.5527272727273	355	0.475527272727273	0
5220	LOC725704	Background	Background	0.13314	4338	31.5409090909091	1446	0.315409090909091	0
5221	LOC725705	Background	Background	0.13547	270	36.6681818181818	90	0.366681818181818	0
5222	LOC725710	Background	Background	0.11243	648	52.7636363636364	216	0.527636363636364	0
5223	LOC725711	Background	Background	0.04499	1500	38.9463636363636	500	0.389463636363636	0
5224	LOC725712	Background	Background	0.28665	465	36.4427272727273	155	0.364427272727273	0
5225	LOC725717	Background	Background	0.022	672	37.2290909090909	224	0.372290909090909	0
5226	LOC725718	Background	Background	0.04699	444	42.8554545454545	148	0.428554545454545	0
5227	LOC725719	Background	Background	0.04426	3234	35.7827272727273	1078	0.357827272727273	0
5228	LOC725729	Background	Background	0.09383	756	55.8572727272727	252	0.558572727272727	0
5229	LOC725732	Background	Background	0.23791	2658	49.6518181818182	886	0.496518181818182	0
5230	LOC725733	Background	Background	0.12922	342	36.9218181818182	114	0.369218181818182	0
5231	LOC725740	Background	Background	0.26631	939	29.6063636363636	313	0.296063636363636	0
5232	LOC725743	Background	Background	0.04871	234	36.3245454545455	78	0.363245454545454	0
5233	LOC725744	Background	Background	0.02143	792	35.4790909090909	264	0.354790909090909	0
5234	LOC725745	Background	Background	0.07311	915	34.5054545454545	305	0.345054545454546	0
5235	LOC725747	Background	Background	0.05359	450	38.3036363636364	150	0.383036363636364	0
5236	LOC725748	Background	Background	0.17839	798	45.3409090909091	266	0.453409090909091	0
5237	LOC725749	Background	Background	0.22311	1041	32.3718181818182	347	0.323718181818182	0
5238	LOC725753	Background	Background	0.06087	756	38.6827272727273	252	0.386827272727273	0
5239	LOC725755	Background	Background	0.10104	2001	30.2818181818182	667	0.302818181818182	0
5240	LOC725756	Background	Background	0.15611	1077	43.1754545454545	359	0.431754545454546	0
5241	LOC725757	Background	Background	0.02042	693	44.2718181818182	231	0.442718181818182	0
5242	LOC725758	Background	Background	0.15075	495	49.4027272727273	165	0.494027272727273	0
5243	LOC725761	Background	Background	0.15755	2343	37.0654545454545	781	0.370654545454545	0
5244	LOC725762	Background	Background	0.0444	426	34.4645454545455	142	0.344645454545455	0
5245	LOC725764	Background	Background	0.13611	930	33.48	310	0.3348	0
5246	LOC725770	Signalling	Canon Immune	0.02318	2517	36.5836363636364	839	0.365836363636364	1
5247	LOC725780	Background	Background	0.02518	1161	37.8663636363636	387	0.378663636363636	0
5248	LOC725781	Background	Background	0.04658	2718	34.6963636363636	906	0.346963636363636	0
5249	LOC725782	Background	Background	0.00641	1851	46.6336363636364	617	0.466336363636364	0
5250	LOC725784	Background	Background	0.13414	531	50.5227272727273	177	0.505227272727273	0
5251	LOC725786	Background	Background	0.083	984	38.1281818181818	328	0.381281818181818	0
5252	LOC725789	Background	Background	0.04875	498	39.2309090909091	166	0.392309090909091	0
5253	LOC725795	Background	Background	0.07348	1449	38.9054545454545	483	0.389054545454545	0
5254	LOC725796	Background	Background	0.14897	651	34.2954545454545	217	0.342954545454545	0
5255	LOC725797	Background	Background	0.22629	279	38.5781818181818	93	0.385781818181818	0
5256	LOC725798	Background	Background	0.18405	1335	35.6290909090909	445	0.356290909090909	0
5257	LOC725801	Background	Background	0.07895	852	34.3354545454545	284	0.343354545454545	0
5258	LOC725804	Background	Background	0.09679	765	62.3054545454545	255	0.623054545454545	0
5259	LOC725807	Background	Background	0.00841	426	32.7127272727273	142	0.327127272727273	0
5260	LOC725812	Background	Background	0.06423	1398	40.7718181818182	466	0.407718181818182	0
5261	LOC725813	Background	Background	0.02679	1389	37.3772727272727	463	0.373772727272727	0
5262	LOC725817	Background	Background	0.1501	705	33.0481818181818	235	0.330481818181818	0
5263	LOC725819	Background	Background	0.19064	1197	43.0172727272727	399	0.430172727272727	0
5264	LOC725822	Background	Background	0.21119	1161	29.5036363636364	387	0.295036363636364	0
5265	LOC725826	Background	Background	0.08886	1842	35.3609090909091	614	0.353609090909091	0
5266	LOC725828	Background	Background	0.31012	1206	33.8618181818182	402	0.338618181818182	0
5267	LOC725829	Background	Background	0.02828	996	54.5454545454545	332	0.545454545454545	0
5268	LOC725830	Background	Background	0.07213	987	38.0481818181818	329	0.380481818181818	0
5269	LOC725835	Background	Background	0.08342	309	30.8909090909091	103	0.308909090909091	0
5270	LOC725837	Background	Background	0.10216	2895	39.1654545454545	965	0.391654545454545	0
5271	LOC725844	Background	Background	0.06469	1713	42.5345454545455	571	0.425345454545455	0
5272	LOC725850	Background	Background	0.00643	300	36.3018181818182	100	0.363018181818182	0
5273	LOC725854	Background	Background	0.21792	828	30.6854545454545	276	0.306854545454545	0
5274	LOC725855	Background	Background	0.00561	240	33.7118181818182	80	0.337118181818182	0
5275	LOC725856	Background	Background	0.01138	471	35.8618181818182	157	0.358618181818182	0
5276	LOC725859	Background	Background	0.11865	681	36.75	227	0.3675	0
5277	LOC725860	Background	Background	0.10599	1308	50.8963636363636	436	0.508963636363636	0
5278	LOC725864	Background	Background	0.0833	2094	46.0318181818182	698	0.460318181818182	0
5279	LOC725866	Background	Background	0.2138	771	30.2318181818182	257	0.302318181818182	0
5280	LOC725867	Background	Background	0.12339	738	32.9263636363636	246	0.329263636363636	0
5281	LOC725870	Receptor	Canon Immune	0.03591	3531	52.42	1177	0.5242	1
5282	LOC725871	Background	Background	0.06321	186	41.3490909090909	62	0.413490909090909	0
5283	LOC725876	Background	Background	0.15493	384	36.1045454545455	128	0.361045454545455	0
5284	LOC725879	Background	Background	0.31669	324	28.6472727272727	108	0.286472727272727	0
5285	LOC725880	Background	Background	0.00173	264	34.9181818181818	88	0.349181818181818	0
5286	LOC725881	Background	Background	0.29381	357	36.8990909090909	119	0.368990909090909	0
5287	LOC725882	Background	Background	0.02366	240	42.2727272727273	80	0.422727272727273	0
5288	LOC725883	Background	Background	0.0327	210	39.0045454545455	70	0.390045454545455	0
5289	LOC725884	Background	Background	0.09686	336	41.3672727272727	112	0.413672727272727	0
5290	LOC725885	Background	Background	0.05834	948	58.2554545454545	316	0.582554545454545	0
5291	LOC725886	Background	Background	0.1229	1821	35.8981818181818	607	0.358981818181818	0
5292	LOC725887	Background	Background	0.31167	294	32.0954545454545	98	0.320954545454545	0
5293	LOC725889	Background	Background	0.17305	561	30.8536363636364	187	0.308536363636364	0
5294	LOC725891	Background	Background	0.12562	2436	50.32	812	0.5032	0
5295	LOC725893	Background	Background	0.09457	3012	53.0318181818182	1004	0.530318181818182	0
5296	LOC725894	Background	Background	0.01752	900	58.86	300	0.5886	0
5297	LOC725895	Background	Background	0.03748	4800	38.7609090909091	1600	0.387609090909091	0
5298	LOC725896	Background	Background	0.08326	1233	37.4927272727273	411	0.374927272727273	0
5299	LOC725897	Background	Background	0.09256	963	38.1090909090909	321	0.381090909090909	0
5300	LOC725899	Background	Background	0.04452	1299	38.9745454545455	433	0.389745454545455	0
5301	LOC725901	Background	Background	0.0115	588	51.7927272727273	196	0.517927272727273	0
5302	LOC725904	Background	Background	0.04151	519	33.5772727272727	173	0.335772727272727	0
5303	LOC725905	Background	Background	0.02464	903	34.5018181818182	301	0.345018181818182	0
5304	LOC725908	Background	Background	0.16804	3582	34.3490909090909	1194	0.343490909090909	0
5305	LOC725909	Background	Background	0.18304	807	32.9509090909091	269	0.329509090909091	0
5306	LOC725910	Background	Background	0.0607	3333	33.6081818181818	1111	0.336081818181818	0
5307	LOC725915	Background	Background	0.03252	309	37.8627272727273	103	0.378627272727273	0
5308	LOC725918	Background	Background	0.19563	357	34.9354545454545	119	0.349354545454545	0
5309	LOC725922	Non-Canon Immune	Non-Canon	0.18018	1011	50.4	337	0.504	1
5310	LOC725924	Background	Background	0.04279	1899	58.73	633	0.5873	0
5311	LOC725925	Background	Background	0.13876	1692	38.3209090909091	564	0.383209090909091	0
5312	LOC725928	Background	Background	0.02348	5565	49.3945454545455	1855	0.493945454545455	0
5313	LOC725930	Background	Background	0.17407	927	32.1845454545455	309	0.321845454545455	0
5314	LOC725934	Background	Background	0.10595	1725	36.0681818181818	575	0.360681818181818	0
5315	LOC725941	Background	Background	0.15517	2289	33.4681818181818	763	0.334681818181818	0
5316	LOC725942	Background	Background	0.19524	306	37.9981818181818	102	0.379981818181818	0
5317	LOC725943	Background	Background	0.00153	384	39.7254545454545	128	0.397254545454545	0
5318	LOC725945	Background	Background	0.11874	792	41.3463636363636	264	0.413463636363636	0
5319	LOC725947	Background	Background	0.00176	237	33.7936363636364	79	0.337936363636364	0
5320	LOC725948	Background	Background	0.14485	843	29.6354545454545	281	0.296354545454545	0
5321	LOC725949	Background	Background	0.07217	2805	36.53	935	0.3653	0
5322	LOC725950	Background	Background	0.07604	3180	35.1127272727273	1060	0.351127272727273	0
5323	LOC725951	Background	Background	0.1467	717	32.0781818181818	239	0.320781818181818	0
5324	LOC725954	Background	Background	0.18109	699	42.8545454545455	233	0.428545454545455	0
5325	LOC725957	Background	Background	0.10286	747	33.7345454545455	249	0.337345454545455	0
5326	LOC725960	Background	Background	0.18071	1089	57.7345454545455	363	0.577345454545454	0
5327	LOC725961	Background	Background	0.09732	366	31.9918181818182	122	0.319918181818182	0
5328	LOC725966	Background	Background	0.03221	1455	54.6272727272727	485	0.546272727272727	0
5329	LOC725967	Background	Background	0.11581	1527	48.8	509	0.488	0
5330	LOC725970	Background	Background	0.03335	3246	44.6190909090909	1082	0.446190909090909	0
5331	LOC725976	Background	Background	0.09989	966	34.4454545454545	322	0.344454545454545	0
5332	LOC725977	Background	Background	0.03059	477	32.2472727272727	159	0.322472727272727	0
5333	LOC725980	Background	Background	0.20209	219	42.0936363636364	73	0.420936363636364	0
5334	LOC725981	Background	Background	0.09422	717	31.3672727272727	239	0.313672727272727	0
5335	LOC725982	Background	Background	0.04438	2499	35.9545454545455	833	0.359545454545455	0
5336	LOC725983	Background	Background	0.09842	3564	31.2209090909091	1188	0.312209090909091	0
5337	LOC725987	Background	Background	0.18978	1314	30.15	438	0.3015	0
5338	LOC725991	Background	Background	0.16205	699	42.2163636363636	233	0.422163636363636	0
5339	LOC725992	Background	Background	0.11979	1902	42.8118181818182	634	0.428118181818182	0
5340	LOC725993	Background	Background	0.12831	4788	34.4854545454545	1596	0.344854545454545	0
5341	LOC725999	Background	Background	0.03683	741	55.21	247	0.5521	0
5342	LOC726002	Signalling	Canon Immune	0.04962	3279	35.6845454545455	1093	0.356845454545455	1
5343	LOC726007	Background	Background	0.03143	1644	40.2572727272727	548	0.402572727272727	0
5344	LOC726009	Background	Background	0.05135	507	36.1845454545455	169	0.361845454545455	0
5345	LOC726013	Background	Background	1e-04	192	37.31	64	0.3731	0
5346	LOC726015	Background	Background	0.16834	714	39.7527272727273	238	0.397527272727273	0
5347	LOC726017	Background	Background	0.15143	906	51.6945454545455	302	0.516945454545455	0
5348	LOC726020	Background	Background	0.11356	999	31.6781818181818	333	0.316781818181818	0
5349	LOC726021	Background	Background	0.10676	2082	51.6127272727273	694	0.516127272727273	0
5350	LOC726024	Background	Background	0.113	963	45.8136363636364	321	0.458136363636364	0
5351	LOC726025	Background	Background	0.16564	1008	36.5790909090909	336	0.365790909090909	0
5352	LOC726027	Background	Background	0.11753	699	36.7409090909091	233	0.367409090909091	0
5353	LOC726028	Background	Background	0.06812	924	41.0772727272727	308	0.410772727272727	0
5354	LOC726029	Background	Background	0.04889	483	36.1190909090909	161	0.361190909090909	0
5355	LOC726030	Background	Background	0.10696	1899	32.2609090909091	633	0.322609090909091	0
5356	LOC726031	Background	Background	0.10181	519	52.2336363636364	173	0.522336363636364	0
5357	LOC726033	Background	Background	0.14013	498	33.6063636363636	166	0.336063636363636	0
5358	LOC726039	Background	Background	0.12426	147	47.8672727272727	49	0.478672727272727	0
5359	LOC726040	Non-Canon Immune	Non-Canon	0.22759	1746	46.7154545454545	582	0.467154545454545	1
5360	LOC726042	Background	Background	0.22305	315	36.74	105	0.3674	0
5361	LOC726043	Background	Background	0.09715	714	37.8172727272727	238	0.378172727272727	0
5362	LOC726045	Background	Background	0.04045	2424	45.1536363636364	808	0.451536363636364	0
5363	LOC726047	Background	Background	0.04285	201	37.6745454545455	67	0.376745454545454	0
5364	LOC726053	Background	Background	0.03848	1758	34	586	0.34	0
5365	LOC726054	Background	Background	0.16911	786	31.2736363636364	262	0.312736363636364	0
5366	LOC726056	Non-Canon Immune	Non-Canon	0.00842	357	37.5354545454545	119	0.375354545454545	1
5367	LOC726060	Background	Background	0.19976	1065	49.2436363636364	355	0.492436363636364	0
5368	LOC726061	Background	Background	0.06744	270	36.1618181818182	90	0.361618181818182	0
5369	LOC726063	Background	Background	0.03072	1800	33.1672727272727	600	0.331672727272727	0
5370	LOC726065	Background	Background	0.06868	2214	55.5345454545455	738	0.555345454545454	0
5371	LOC726067	Background	Background	0.05188	1854	34.3190909090909	618	0.343190909090909	0
5372	LOC726068	Background	Background	0.09519	660	57.4381818181818	220	0.574381818181818	0
5373	LOC726069	Background	Background	0.0775	1287	51.5845454545455	429	0.515845454545455	0
5374	LOC726071	Background	Background	0.10455	1086	30.83	362	0.3083	0
5375	LOC726072	Background	Background	0.21727	231	52.9709090909091	77	0.529709090909091	0
5376	LOC726073	Background	Background	0.05633	1620	35.4209090909091	540	0.354209090909091	0
5377	LOC726074	Background	Background	0.07466	522	35.3363636363636	174	0.353363636363636	0
5378	LOC726077	Background	Background	0.25303	1833	31.9645454545455	611	0.319645454545455	0
5379	LOC726080	Background	Background	0.16239	1620	34.0454545454545	540	0.340454545454545	0
5380	LOC726081	Background	Background	0.1728	1692	36.2036363636364	564	0.362036363636364	0
5381	LOC726085	Background	Background	0.05595	360	32.3236363636364	120	0.323236363636364	0
5382	LOC726086	Background	Background	0.1111	549	37.2236363636364	183	0.372236363636364	0
5383	LOC726092	Background	Background	0.08435	675	52.7672727272727	225	0.527672727272727	0
5384	LOC726093	Background	Background	0.02687	3522	46.5754545454545	1174	0.465754545454545	0
5385	LOC726094	Background	Background	0.10811	594	53.8718181818182	198	0.538718181818182	0
5386	LOC726095	Background	Background	0.07657	1002	38.8572727272727	334	0.388572727272727	0
5387	LOC726096	Background	Background	0.10235	291	33.6445454545455	97	0.336445454545454	0
5388	LOC726099	Background	Background	0.13584	891	41.3945454545455	297	0.413945454545455	0
5389	LOC726100	Background	Background	0.22576	831	30.1936363636364	277	0.301936363636364	0
5390	LOC726102	Background	Background	0.20321	1224	34.0081818181818	408	0.340081818181818	0
5391	LOC726103	Background	Background	0.06879	2145	36.2154545454545	715	0.362154545454546	0
5392	LOC726107	Background	Background	0.19648	1050	35.6354545454545	350	0.356354545454545	0
5393	LOC726108	Background	Background	0.03025	1086	39.4109090909091	362	0.394109090909091	0
5394	LOC726110	Background	Background	0.10077	1236	37.7463636363636	412	0.377463636363636	0
5395	LOC726115	Background	Background	0.09569	1512	44.8545454545455	504	0.448545454545455	0
5396	LOC726118	Background	Background	0.17596	231	36.0081818181818	77	0.360081818181818	0
5397	LOC726119	Background	Background	0.09819	3042	51.2454545454545	1014	0.512454545454545	0
5398	LOC726120	Background	Background	0.20655	276	36.0354545454545	92	0.360354545454545	0
5399	LOC726124	Background	Background	0.06013	900	57.7463636363636	300	0.577463636363636	0
5400	LOC726128	Background	Background	0.0705	1791	42.8390909090909	597	0.428390909090909	0
5401	LOC726129	Background	Background	0.0191	423	36.6645454545455	141	0.366645454545455	0
5402	LOC726130	Background	Background	0.094	1917	54.8927272727273	639	0.548927272727273	0
5403	LOC726131	Background	Background	0.24232	198	32.5981818181818	66	0.325981818181818	0
5404	LOC726132	Background	Background	0.14094	537	32.4872727272727	179	0.324872727272727	0
5405	LOC726133	Background	Background	0.04547	2034	37.5727272727273	678	0.375727272727273	0
5406	LOC726139	Background	Background	0.06362	531	33.9509090909091	177	0.339509090909091	0
5407	LOC726145	Background	Background	0.02567	597	40.1090909090909	199	0.401090909090909	0
5408	LOC726148	Background	Background	0.06139	1680	56.4927272727273	560	0.564927272727273	0
5409	LOC726150	Background	Background	0.03769	963	52.9881818181818	321	0.529881818181818	0
5410	LOC726151	Background	Background	0.17429	558	37.1772727272727	186	0.371772727272727	0
5411	LOC726153	Background	Background	0.0245	789	51.8609090909091	263	0.518609090909091	0
5412	LOC726155	Background	Background	0.08298	1125	48.7672727272727	375	0.487672727272727	0
5413	LOC726156	Background	Background	0.04773	645	34.5863636363636	215	0.345863636363636	0
5414	LOC726158	Background	Background	0.11989	1824	42.7627272727273	608	0.427627272727273	0
5415	LOC726159	Background	Background	0.06122	2790	37.9572727272727	930	0.379572727272727	0
5416	LOC726162	Background	Background	0.05692	957	54.0709090909091	319	0.540709090909091	0
5417	LOC726163	Background	Background	0.08311	615	35.8472727272727	205	0.358472727272727	0
5418	LOC726164	Background	Background	0.05365	579	34.5127272727273	193	0.345127272727273	0
5419	LOC726165	Background	Background	0.05337	1374	53.4536363636364	458	0.534536363636364	0
5420	LOC726167	Background	Background	0.27514	429	46.9581818181818	143	0.469581818181818	0
5421	LOC726171	Background	Background	0.00723	492	39.43	164	0.3943	0
5422	LOC726172	Signalling	Canon Immune	0.07629	846	37.9336363636364	282	0.379336363636364	1
5423	LOC726174	Background	Background	0.00955	204	38.2354545454545	68	0.382354545454545	0
5424	LOC726178	Background	Background	0.01454	1407	42.2	469	0.422	0
5425	LOC726179	Background	Background	0.03381	1902	57.6472727272727	634	0.576472727272727	0
5426	LOC726180	Background	Background	0.03452	1119	58.9909090909091	373	0.589909090909091	0
5427	LOC726184	Background	Background	0.04823	1623	50.6118181818182	541	0.506118181818182	0
5428	LOC726185	Background	Background	0.05684	717	55.0154545454545	239	0.550154545454545	0
5429	LOC726187	Background	Background	0.02464	2553	37.2463636363636	851	0.372463636363636	0
5430	LOC726189	Background	Background	0.05002	660	54.9036363636364	220	0.549036363636364	0
5431	LOC726190	Background	Background	0.13366	2022	48.1118181818182	674	0.481118181818182	0
5432	LOC726197	Signalling	Canon Immune	0.00997	645	37.1936363636364	215	0.371936363636364	1
5433	LOC726199	Background	Background	0.07237	612	50.8472727272727	204	0.508472727272727	0
5434	LOC726201	Background	Background	0.09154	771	48.5890909090909	257	0.485890909090909	0
5435	LOC726204	Background	Background	0.03759	1062	53.2163636363636	354	0.532163636363636	0
5436	LOC726205	Background	Background	0.11413	564	40.3609090909091	188	0.403609090909091	0
5437	LOC726206	Background	Background	0.03816	735	56.7490909090909	245	0.567490909090909	0
5438	LOC726210	Background	Background	0.04472	1368	50.4718181818182	456	0.504718181818182	0
5439	LOC726212	Background	Background	0.08246	1641	35.9309090909091	547	0.359309090909091	0
5440	LOC726215	Background	Background	0.18212	6867	36.6245454545455	2289	0.366245454545455	0
5441	LOC726216	Background	Background	0.04214	1686	32.6636363636364	562	0.326636363636364	0
5442	LOC726219	Background	Background	0.17923	1047	27.5854545454545	349	0.275854545454545	0
5443	LOC726221	Background	Background	0.13387	273	41.8272727272727	91	0.418272727272727	0
5444	LOC726223	Background	Background	0.0746	2364	35.0836363636364	788	0.350836363636364	0
5445	LOC726227	Background	Background	0.10142	1209	37.0772727272727	403	0.370772727272727	0
5446	LOC726228	Background	Background	0.11518	2463	51.2381818181818	821	0.512381818181818	0
5447	LOC726229	Background	Background	0.06179	744	53.8963636363636	248	0.538963636363636	0
5448	LOC726232	Background	Background	0.07909	615	30.2436363636364	205	0.302436363636364	0
5449	LOC726235	Background	Background	0.13562	1689	31.3645454545455	563	0.313645454545455	0
5450	LOC726236	Background	Background	0.13635	1203	46.8754545454545	401	0.468754545454545	0
5451	LOC726237	Background	Background	0.08118	993	34.0945454545455	331	0.340945454545455	0
5452	LOC726238	Background	Background	0.01684	312	47.4945454545455	104	0.474945454545455	0
5453	LOC726239	Background	Background	0.10251	696	32.3136363636364	232	0.323136363636364	0
5454	LOC726240	Background	Background	0.05308	363	44.4281818181818	121	0.444281818181818	0
5455	LOC726241	Background	Background	0.16066	2823	35.9381818181818	941	0.359381818181818	0
5456	LOC726243	Background	Background	0.05402	1101	52.2172727272727	367	0.522172727272727	0
5457	LOC726244	Background	Background	0.09378	336	35.9563636363636	112	0.359563636363636	0
5458	LOC726253	Background	Background	0.13888	498	30.2127272727273	166	0.302127272727273	0
5459	LOC726255	Background	Background	0.19286	657	34.0809090909091	219	0.340809090909091	0
5460	LOC726260	Background	Background	0.17325	1017	44.7309090909091	339	0.447309090909091	0
5461	LOC726262	Background	Background	0.04692	3531	45.1163636363636	1177	0.451163636363636	0
5462	LOC726264	Background	Background	0.14954	831	36.3972727272727	277	0.363972727272727	0
5463	LOC726265	Background	Background	0.09738	678	34.5554545454545	226	0.345554545454545	0
5464	LOC726268	Background	Background	0.24387	336	46.7527272727273	112	0.467527272727273	0
5465	LOC726269	Effector	Canon Immune	0.11111	579	36.6454545454545	193	0.366454545454545	1
5466	LOC726270	Background	Background	0.00682	459	44.5254545454545	153	0.445254545454545	0
5467	LOC726272	Background	Background	0.11562	5604	37.5890909090909	1868	0.375890909090909	0
5468	LOC726273	Background	Background	0.08146	1779	40.7345454545455	593	0.407345454545455	0
5469	LOC726279	Background	Background	0.01316	144	29.6081818181818	48	0.296081818181818	0
5470	LOC726282	Background	Background	0.075	354	54.3654545454545	118	0.543654545454546	0
5471	LOC726284	Background	Background	0.12345	777	60.4981818181818	259	0.604981818181818	0
5472	LOC726289	Signalling	Canon Immune	0.02454	576	53.9145454545455	192	0.539145454545455	1
5473	LOC726291	Background	Background	0.06322	3297	35.8263636363636	1099	0.358263636363636	0
5474	LOC726298	Background	Background	0.08585	879	50.3163636363636	293	0.503163636363636	0
5475	LOC726302	Background	Background	0.0244	639	61.5872727272727	213	0.615872727272727	0
5476	LOC726303	Background	Background	0.08223	807	33.6372727272727	269	0.336372727272727	0
5477	LOC726304	Background	Background	0.03565	795	43.0427272727273	265	0.430427272727273	0
5478	LOC726307	Background	Background	0.08854	3168	51.3218181818182	1056	0.513218181818182	0
5479	LOC726310	Background	Background	0.1302	2352	33.4536363636364	784	0.334536363636364	0
5480	LOC726312	Background	Background	0.10033	585	42.0354545454545	195	0.420354545454545	0
5481	LOC726315	Non-Canon Immune	Non-Canon	0.14971	1443	30.9136363636364	481	0.309136363636364	1
5482	LOC726316	Background	Background	0.12625	261	33.9263636363636	87	0.339263636363636	0
5483	LOC726318	Non-Canon Immune	Non-Canon	0.11015	930	49.3363636363636	310	0.493363636363636	1
5484	LOC726321	Background	Background	0.13703	420	48.0536363636364	140	0.480536363636364	0
5485	LOC726322	Background	Background	0.08195	2145	52.03	715	0.5203	0
5486	LOC726325	Background	Background	0.08487	3993	37.4490909090909	1331	0.374490909090909	0
5487	LOC726326	Background	Background	0.12226	672	33.32	224	0.3332	0
5488	LOC726330	Background	Background	0.07671	417	45.5190909090909	139	0.455190909090909	0
5489	LOC726335	Background	Background	0.12178	1962	57.21	654	0.5721	0
5490	LOC726336	Background	Background	0.01789	2097	42.26	699	0.4226	0
5491	LOC726337	Background	Background	0.06791	348	42.3209090909091	116	0.423209090909091	0
5492	LOC726339	Background	Background	0.13697	4566	40.6790909090909	1522	0.406790909090909	0
5493	LOC726341	Background	Background	0.23755	666	31.0936363636364	222	0.310936363636364	0
5494	LOC726347	Background	Background	0.16834	1053	40.8463636363636	351	0.408463636363636	0
5495	LOC726348	Background	Background	0.12314	1572	35.27	524	0.3527	0
5496	LOC726350	Background	Background	0.06966	1212	50.6909090909091	404	0.506909090909091	0
5497	LOC726352	Background	Background	0.20341	483	50.1790909090909	161	0.501790909090909	0
5498	LOC726353	Background	Background	0.15793	1836	51.9518181818182	612	0.519518181818182	0
5499	LOC726354	Background	Background	0.25746	3036	44.3136363636364	1012	0.443136363636364	0
5500	LOC726358	Background	Background	0.08906	8532	40.7036363636364	2844	0.407036363636364	0
5501	LOC726361	Background	Background	0.1383	648	44.1509090909091	216	0.441509090909091	0
5502	LOC726362	Background	Background	0.1906	1542	42.6709090909091	514	0.426709090909091	0
5503	LOC726363	Background	Background	0.10023	1182	29.7263636363636	394	0.297263636363636	0
5504	LOC726364	Background	Background	0.13021	729	35.5918181818182	243	0.355918181818182	0
5505	LOC726365	Background	Background	0.18606	765	38.6218181818182	255	0.386218181818182	0
5506	LOC726367	Background	Background	0.1222	1911	42.5290909090909	637	0.425290909090909	0
5507	LOC726368	Background	Background	0.02901	1599	38.12	533	0.3812	0
5508	LOC726369	Background	Background	0.13996	342	35.8590909090909	114	0.358590909090909	0
5509	LOC726371	Background	Background	0.09517	645	42.5663636363636	215	0.425663636363636	0
5510	LOC726373	Background	Background	0.1394	1548	32.7045454545455	516	0.327045454545455	0
5511	LOC726375	Background	Background	0.17382	1089	52.14	363	0.5214	0
5512	LOC726379	Background	Background	0.1036	2220	31.36	740	0.3136	0
5513	LOC726380	Background	Background	0.09435	765	38.0272727272727	255	0.380272727272727	0
5514	LOC726383	Background	Background	0.12148	510	31.32	170	0.3132	0
5515	LOC726385	Background	Background	0.19051	978	29.9318181818182	326	0.299318181818182	0
5516	LOC726389	Background	Background	0.25909	1062	33.2654545454545	354	0.332654545454545	0
5517	LOC726394	Background	Background	0.11828	4371	41.7263636363636	1457	0.417263636363636	0
5518	LOC726397	Background	Background	0.14168	747	30.9845454545455	249	0.309845454545455	0
5519	LOC726400	Background	Background	0.07088	582	43.0336363636364	194	0.430336363636364	0
5520	LOC726405	Background	Background	0.03553	2019	39.2281818181818	673	0.392281818181818	0
5521	LOC726407	Background	Background	0.19846	1080	52.2381818181818	360	0.522381818181818	0
5522	LOC726408	Background	Background	0.01748	231	40.0245454545455	77	0.400245454545455	0
5523	LOC726409	Background	Background	0.00458	552	40.1036363636364	184	0.401036363636364	0
