#CREATED Q4 2019, LAUREN MEE, UNIVERSITY OF LIVERPOOL
#TABLE CONSISTING OF GENES WITH CORRESPONDING TRANSCRIPT AND PROTEIN IDS (NCBI) FROM APIS MELLIFERA (Amel_HAv3.1, GCF_003254395.2)
GeneID	TranscriptID	ProteinID
LOC552815	XM_006565799.3	XP_006565862.1
LOC552816	XM_006563497.3	XP_006563560.1
LOC552816	XM_016916540.2	XP_016772029.1
LOC552818	XM_016916534.2	XP_016772023.1
LOC552818	XM_625193.6	XP_625196.1
LOC552820	XM_006566742.3	XP_006566805.1
LOC552823	XM_026443565.1	XP_026299350.1
LOC552823	XM_625198.6	XP_625201.3
LOC552824	XM_625199.5	XP_625202.2
LOC552827	XM_625202.6	XP_625205.1
LOC552828	XM_625203.5	XP_625206.1
LOC552829	XM_026444743.1	XP_026300528.1
LOC552829	XM_026444744.1	XP_026300529.1
LOC552830	XM_006566736.3	XP_006566799.1
LOC552831	XM_625206.6	XP_625209.1
LOC552832	XM_625207.5	XP_625210.1
LOC552833	XM_006566266.2	XP_006566329.1
LOC552833	XM_016915098.2	XP_016770587.1
LOC552833	XM_026444030.1	XP_026299815.1
LOC552835	XM_006566732.3	XP_006566795.1
LOC552835	XM_625210.6	XP_625213.1
LOC552836	XM_016916512.2	XP_016772001.1
LOC552836	XM_625212.6	XP_625215.4
LOC552838	XM_006566724.3	XP_006566787.1
LOC552839	XM_006563471.3	XP_006563534.2
LOC552840	XM_006570234.3	XP_006570297.1
LOC552841	XM_006567215.3	XP_006567278.1
LOC552841	XM_625217.5	XP_625220.1
LOC552842	XM_026440617.1	XP_026296402.1
LOC552842	XM_026440618.1	XP_026296403.1
LOC552842	XR_003304641.1	
LOC552842	XR_003304642.1	
LOC552843	XM_625219.6	XP_625222.4
LOC552844	XM_006563467.3	XP_006563530.1
LOC552844	XM_016916555.2	XP_016772044.1
LOC552844	XM_625220.6	XP_625223.2
LOC552845	XM_625221.6	XP_625224.4
LOC552846	XM_625222.4	XP_625225.1
LOC552847	XM_625223.5	XP_625226.1
LOC552848	XM_625224.5	XP_625227.2
LOC552849	XM_006563388.3	XP_006563451.1
LOC552849	XM_625225.6	XP_625228.3
LOC552850	XM_006563384.3	XP_006563447.1
LOC552850	XM_006563385.3	XP_006563448.1
LOC552850	XM_006563386.3	XP_006563449.1
LOC552850	XM_625226.5	XP_625229.1
LOC552851	XM_625227.6	XP_625230.3
LOC678674	NM_001040270.1	NP_001035360.1
LOC724113	XM_001119829.5	XP_001119829.1
LOC724114	XM_026439225.1	XP_026295010.1
LOC724114	XM_026439226.1	XP_026295011.1
LOC724115	XM_001119847.5	XP_001119847.1
LOC724115	XM_006563207.3	XP_006563270.1
LOC724115	XM_026444137.1	XP_026299922.1
LOC724117	XM_016917877.2	XP_016773366.1
LOC724118	XM_006571631.3	XP_006571694.1
LOC724119	XM_026443462.1	XP_026299247.1
LOC724119	XM_026443463.1	XP_026299248.1
LOC724120	XM_026444767.1	XP_026300552.1
LOC724120	XM_026444768.1	XP_026300553.1
LOC724120	XM_026444769.1	XP_026300554.1
LOC724121	XM_003249614.4	XP_003249662.1
LOC724121	XM_003249616.4	XP_003249664.1
LOC724121	XM_006560202.3	XP_006560265.1
LOC724121	XM_016916402.2	XP_016771891.1
LOC724121	XM_016916403.2	XP_016771892.1
LOC724121	XM_016916404.2	XP_016771893.1
LOC724123	XM_001119855.5	XP_001119855.2
LOC724123	XM_006559189.3	XP_006559252.1
LOC724123	XM_006559190.3	XP_006559253.1
LOC724125	XM_006563686.3	XP_006563749.1
LOC724125	XM_006563687.3	XP_006563750.1
LOC724126	XM_001119858.5	XP_001119858.2
LOC724128	XM_006559708.3	XP_006559771.1
LOC724129	XM_006560882.3	XP_006560945.1
LOC724129	XM_016911264.2	XP_016766753.1
LOC724131	XM_026439709.1	XP_026295494.1
LOC724131	XM_026439710.1	XP_026295495.1
LOC724133	XM_006567801.3	XP_006567864.2
LOC724138	XM_001119871.5	XP_001119871.2
LOC724138	XM_006567573.3	XP_006567636.1
LOC724138	XM_006567575.3	XP_006567638.1
LOC724138	XM_006567576.3	XP_006567639.1
LOC724141	XM_006562885.3	XP_006562948.1
LOC724142	XM_001119826.5	XP_001119826.1
LOC724142	XM_016915612.2	XP_016771101.1
LOC724144	XM_001119900.5	XP_001119900.1
LOC724145	XM_006571406.3	XP_006571469.1
LOC724146	XM_006571337.3	XP_006571400.1
LOC724146	XM_006571338.3	XP_006571401.1
LOC724148	XM_001119904.4	XP_001119904.4
LOC724150	XM_001119906.5	XP_001119906.3
LOC724150	XM_006560770.3	XP_006560833.2
LOC724151	XM_001119907.4	XP_001119907.2
LOC724152	XM_001119908.5	XP_001119908.1
LOC724154	XM_001119910.5	XP_001119910.3
LOC724155	XM_003251492.4	XP_003251540.1
LOC724156	XM_001119912.5	XP_001119912.1
LOC724157	XM_016916299.2	XP_016771788.1
LOC724158	XM_001119914.5	XP_001119914.2
LOC724159	XM_026444986.1	XP_026300771.1
LOC724159	XM_026444987.1	XP_026300772.1
LOC724159	XM_026444988.1	XP_026300773.1
LOC724159	XM_026444989.1	XP_026300774.1
LOC724160	XM_001119915.5	XP_001119915.1
LOC724160	XM_006563498.3	XP_006563561.1
LOC724160	XM_016916539.2	XP_016772028.1
LOC724161	XM_001119916.4	XP_001119916.1
LOC724162	XM_006561111.3	XP_006561174.1
LOC724164	XM_001119919.3	XP_001119919.1
LOC724166	XM_001119921.5	XP_001119921.1
LOC724166	XM_006569244.3	XP_006569307.1
LOC724167	XM_016911435.2	XP_016766924.2
LOC724168	XM_026440877.1	XP_026296662.1
LOC724169	XM_026441052.1	XP_026296837.1
LOC724169	XM_026441053.1	XP_026296838.1
LOC724169	XM_026441054.1	XP_026296839.1
LOC724170	XM_006569933.3	XP_006569996.2
LOC724172	XM_026441518.1	XP_026297303.1
LOC724172	XM_026441519.1	XP_026297304.1
LOC724172	XM_026441520.1	XP_026297305.1
LOC724172	XM_026441521.1	XP_026297306.1
LOC724172	XM_026441522.1	XP_026297307.1
LOC724172	XM_026441523.1	XP_026297308.1
LOC724172	XM_026441524.1	XP_026297309.1
LOC724172	XM_026441525.1	XP_026297310.1
LOC724172	XM_026441526.1	XP_026297311.1
LOC724172	XM_026441527.1	XP_026297312.1
LOC724172	XM_026441528.1	XP_026297313.1
LOC724172	XM_026441529.1	XP_026297314.1
LOC724172	XM_026441530.1	XP_026297315.1
LOC724172	XM_026441531.1	XP_026297316.1
LOC724172	XM_026441532.1	XP_026297317.1
LOC724172	XM_026441533.1	XP_026297318.1
LOC724172	XM_026441534.1	XP_026297319.1
LOC724172	XM_026441536.1	XP_026297321.1
LOC724175	XM_001119928.5	XP_001119928.2
LOC724176	XM_001119929.5	XP_001119929.2
LOC724176	XM_006559652.3	XP_006559715.1
LOC724177	XM_006558166.3	XP_006558229.1
LOC724177	XM_006558167.3	XP_006558230.1
LOC724177	XM_006558168.3	XP_006558231.1
LOC724177	XM_006558169.3	XP_006558232.1
LOC724177	XM_006558170.3	XP_006558233.1
LOC724177	XM_016913936.2	XP_016769425.1
LOC724177	XM_016913937.2	XP_016769426.1
LOC724177	XM_016913938.2	XP_016769427.1
LOC724177	XM_016913939.2	XP_016769428.1
LOC724177	XM_016913940.2	XP_016769429.1
LOC724178	XM_001119931.5	XP_001119931.1
LOC724179	XM_026443991.1	XP_026299776.1
LOC724179	XM_026443992.1	XP_026299777.1
LOC724186	XM_006559188.3	XP_006559251.1
LOC724187	XM_001119831.5	XP_001119831.2
LOC724187	XM_006568230.3	XP_006568293.1
LOC724187	XM_006568231.3	XP_006568294.1
LOC724187	XM_026446515.1	XP_026302300.1
LOC724188	XM_001119885.4	XP_001119885.1
LOC724189	XM_026440356.1	XP_026296141.1
LOC724189	XM_026440357.1	XP_026296142.1
LOC724192	XM_001119962.5	XP_001119962.3
LOC724193	XM_001119963.5	XP_001119963.2
LOC724195	XM_001119965.5	XP_001119965.2
LOC724195	XM_006571400.3	XP_006571463.1
LOC724195	XM_006571402.3	XP_006571465.1
LOC724195	XM_006571403.3	XP_006571466.1
LOC724195	XM_016915560.2	XP_016771049.1
LOC724195	XM_016915573.2	XP_016771062.1
LOC724195	XM_026443700.1	XP_026299485.1
LOC724195	XM_026443730.1	XP_026299515.1
LOC724196	XM_001119966.5	XP_001119966.1
LOC724197	XM_001119967.5	XP_001119967.1
LOC724199	XM_016917951.1	XP_016773440.1
LOC724201	XM_001119971.5	XP_001119971.2
LOC724201	XM_006570420.3	XP_006570483.1
LOC724201	XM_006570421.3	XP_006570484.1
LOC724201	XM_016915160.2	XP_016770649.1
LOC724201	XM_026444046.1	XP_026299831.1
LOC724202	XM_026444439.1	XP_026300224.1
LOC724203	XM_001119973.4	XP_001119973.4
LOC724205	XM_001119975.5	XP_001119975.2
LOC724205	XM_006560082.3	XP_006560145.1
LOC724206	XM_026444998.1	XP_026300783.1
LOC724207	XM_006559193.3	XP_006559256.3
LOC724207	XM_006559194.3	XP_006559257.3
LOC724207	XM_006559195.3	XP_006559258.3
LOC724207	XM_006559196.3	XP_006559259.3
LOC724207	XM_006559197.3	XP_006559260.3
LOC724207	XM_016916667.2	XP_016772156.2
LOC724207	XM_016916668.2	XP_016772157.2
LOC724207	XM_016916669.2	XP_016772158.2
LOC724207	XM_026445568.1	XP_026301353.1
LOC724208	XM_016916654.2	XP_016772143.2
LOC724211	XM_001119981.5	XP_001119981.4
LOC724212	XM_001119982.5	XP_001119982.2
LOC724214	XM_006566778.3	XP_006566841.1
LOC724214	XM_006566779.3	XP_006566842.1
LOC724214	XM_006566780.3	XP_006566843.1
LOC724215	XM_026439699.1	XP_026295484.1
LOC724215	XM_026439700.1	XP_026295485.1
LOC724215	XM_026439701.1	XP_026295486.1
LOC724216	NM_001327967.1	NP_001314896.1
LOC724218	XM_006569931.3	XP_006569994.1
LOC724218	XM_016912456.2	XP_016767945.1
LOC724220	XM_003251160.4	XP_003251208.1
LOC724221	XM_026441164.1	XP_026296949.1
LOC724223	XM_001119992.5	XP_001119992.2
LOC724223	XM_006569448.3	XP_006569511.1
LOC724223	XM_006569449.3	XP_006569512.1
LOC724225	NM_001327960.1	NP_001314889.1
LOC724225	XM_001119993.5	XP_001119993.2
LOC724225	XM_006569771.3	XP_006569834.1
LOC724225	XM_026442022.1	XP_026297807.1
LOC724226	XM_026440380.1	XP_026296165.1
LOC724226	XM_026440382.1	XP_026296167.1
LOC724226	XM_026440383.1	XP_026296168.1
LOC724227	XM_001119995.5	XP_001119995.3
LOC724233	XM_006561912.3	XP_006561975.1
LOC724234	XM_026444283.1	XP_026300068.1
LOC724235	XM_006570071.3	XP_006570134.1
LOC724235	XM_006570072.3	XP_006570135.1
LOC724235	XM_006570076.3	XP_006570139.1
LOC724235	XM_006570077.3	XP_006570140.1
LOC724235	XM_016915735.2	XP_016771224.1
LOC724235	XM_026446220.1	XP_026302005.1
LOC724235	XM_026446221.1	XP_026302006.1
LOC724235	XM_026446222.1	XP_026302007.1
LOC724235	XM_026446223.1	XP_026302008.1
LOC724235	XM_026446224.1	XP_026302009.1
LOC724236	XM_001120029.5	XP_001120029.4
LOC724237	XM_001120030.5	XP_001120030.2
LOC724237	XM_006570996.3	XP_006571059.1
LOC724237	XM_006570997.3	XP_006571060.1
LOC724238	XM_006559854.3	XP_006559917.2
LOC724238	XM_016911215.2	XP_016766704.2
LOC724238	XM_016911217.2	XP_016766706.2
LOC724238	XM_016911229.2	XP_016766718.2
LOC724238	XM_016911237.2	XP_016766726.2
LOC724239	XM_001120032.5	XP_001120032.3
LOC724240	XM_026443919.1	XP_026299704.1
LOC724240	XR_003305726.1	
LOC724241	XM_001120034.5	XP_001120034.1
LOC724242	XM_001120035.5	XP_001120035.3
LOC724242	XM_006559236.3	XP_006559299.1
LOC724242	XM_006559237.3	XP_006559300.1
LOC724242	XM_006559238.3	XP_006559301.1
LOC724242	XM_006559239.3	XP_006559302.1
LOC724242	XM_006559240.3	XP_006559303.1
LOC724243	XM_026444341.1	XP_026300126.1
LOC724243	XM_026444342.1	XP_026300127.1
LOC724243	XM_026444343.1	XP_026300128.1
LOC724243	XM_026444344.1	XP_026300129.1
LOC724243	XM_026444345.1	XP_026300130.1
LOC724243	XM_026444346.1	XP_026300131.1
LOC724243	XM_026444347.1	XP_026300132.1
LOC724243	XM_026444348.1	XP_026300133.1
LOC724244	XM_001120037.5	XP_001120037.2
LOC724246	XM_001120039.3	XP_001120039.2
LOC724247	XM_001120040.5	XP_001120040.2
LOC724249	XM_026445419.1	XP_026301204.1
LOC724250	XM_001120043.5	XP_001120043.2
LOC724251	XM_016916790.2	XP_016772279.1
LOC724251	XM_016916791.2	XP_016772280.1
LOC724251	XM_016916793.2	XP_016772282.1
LOC724251	XM_016916794.2	XP_016772283.1
LOC724251	XM_016916795.2	XP_016772284.1
LOC724251	XM_016916796.2	XP_016772285.1
LOC724252	XM_001120045.5	XP_001120045.3
LOC724256	XM_006566777.2	XP_006566840.1
LOC724258	XM_016912135.2	XP_016767624.2
LOC724259	XM_026441380.1	XP_026297165.1
LOC724260	XM_001120052.4	XP_001120052.1
LOC724262	XM_001120054.5	XP_001120054.2
LOC724263	XM_006560155.3	XP_006560218.1
LOC724264	XM_001120056.5	XP_001120056.1
LOC724267	XM_001120059.5	XP_001120059.3
LOC724269	XM_001120061.5	XP_001120061.2
LOC724269	XM_006567352.3	XP_006567415.1
LOC724270	XM_006571807.3	XP_006571870.1
LOC724270	XM_006571808.3	XP_006571871.1
LOC724270	XM_006571809.3	XP_006571872.1
LOC724270	XM_006571810.3	XP_006571873.1
LOC724270	XM_016917220.2	XP_016772709.1
LOC724270	XM_016917221.2	XP_016772710.1
LOC724270	XR_412241.3	
LOC724274	XM_001119884.5	XP_001119884.1
LOC724275	XM_006559139.3	XP_006559202.1
LOC724275	XM_006559140.3	XP_006559203.1
LOC724275	XM_006559141.3	XP_006559204.1
LOC724275	XM_016911007.2	XP_016766496.1
LOC724275	XM_016911008.2	XP_016766497.1
LOC724275	XM_026439063.1	XP_026294848.1
LOC724279	XM_026446173.1	XP_026301958.1
LOC724279	XM_026446175.1	XP_026301960.1
LOC724279	XM_026446176.1	XP_026301961.1
LOC724279	XM_026446177.1	XP_026301962.1
LOC724280	XM_001120086.4	XP_001120086.2
LOC724281	XM_016917914.2	XP_016773403.2
LOC724281	XR_001706459.2	
LOC724281	XR_001706460.2	
LOC724282	XM_026445234.1	XP_026301019.1
LOC724283	XM_001120089.5	XP_001120089.2
LOC724283	XM_006571607.3	XP_006571670.1
LOC724285	XM_026443513.1	XP_026299298.1
LOC724285	XM_026443514.1	XP_026299299.1
LOC724286	XM_003249382.4	XP_003249430.1
LOC724286	XM_006558950.3	XP_006559013.1
LOC724286	XM_006558951.2	XP_006559014.1
LOC724287	XM_026443982.1	XP_026299767.1
LOC724287	XM_026443983.1	XP_026299768.1
LOC724288	XM_001120093.4	XP_001120093.2
LOC724288	XM_006564377.2	XP_006564440.1
LOC724288	XM_006564378.3	XP_006564441.1
LOC724290	NM_001256035.1	NP_001242964.1
LOC724290	XM_026443556.1	XP_026299341.1
LOC724291	XM_026444467.1	XP_026300252.1
LOC724292	XM_026444411.1	XP_026300196.1
LOC724292	XM_026444412.1	XP_026300197.1
LOC724292	XM_026444414.1	XP_026300199.1
LOC724292	XM_026444415.1	XP_026300200.1
LOC724292	XM_026444416.1	XP_026300201.1
LOC724292	XM_026444417.1	XP_026300202.1
LOC724292	XM_026444418.1	XP_026300203.1
LOC724292	XM_026444419.1	XP_026300204.1
LOC724292	XM_026444420.1	XP_026300205.1
LOC724292	XM_026444421.1	XP_026300206.1
LOC724292	XM_026444422.1	XP_026300207.1
LOC724292	XM_026444423.1	XP_026300208.1
LOC724292	XM_026444425.1	XP_026300210.1
LOC724292	XM_026444426.1	XP_026300211.1
LOC724293	XM_006564945.3	XP_006565008.1
LOC724294	XM_006565607.3	XP_006565670.1
LOC724295	XM_026445641.1	XP_026301426.1
LOC724296	XM_001120100.5	XP_001120100.2
LOC724296	XM_006561037.3	XP_006561100.1
LOC724299	XM_026439212.1	XP_026294997.1
LOC724299	XM_026439213.1	XP_026294998.1
LOC724299	XM_026439214.1	XP_026294999.1
LOC724299	XM_026439215.1	XP_026295000.1
LOC724299	XM_026439216.1	XP_026295001.1
LOC724299	XM_026439217.1	XP_026295002.1
LOC724299	XM_026439218.1	XP_026295003.1
LOC724299	XM_026439219.1	XP_026295004.1
LOC724300	NM_001242557.1	NP_001229486.1
LOC724300	XM_026446379.1	XP_026302164.1
LOC724301	XM_001120105.4	XP_001120105.1
LOC724301	XM_006557259.3	XP_006557322.1
LOC724303	XM_026440198.1	XP_026295983.1
LOC724303	XM_026440199.1	XP_026295984.1
LOC724303	XM_026440200.1	XP_026295985.1
LOC724303	XR_003304556.1	
LOC724304	XM_006569379.3	XP_006569442.1
LOC724304	XM_006569380.3	XP_006569443.1
LOC724304	XM_006569381.3	XP_006569444.1
LOC724304	XM_026440210.1	XP_026295995.1
LOC724304	XM_026440211.1	XP_026295996.1
LOC724306	XM_001120110.5	XP_001120110.3
LOC724306	XM_006564798.3	XP_006564861.1
LOC724306	XM_026441065.1	XP_026296850.1
LOC724307	XM_001120111.5	XP_001120111.2
LOC724308	XM_001120112.5	XP_001120112.3
LOC724309	XM_026441398.1	XP_026297183.1
LOC724310	XM_001120114.5	XP_001120114.2
LOC724311	XM_006570664.3	XP_006570727.2
LOC724311	XM_006570665.3	XP_006570728.2
LOC724311	XM_006570666.3	XP_006570729.2
LOC724311	XM_016912687.2	XP_016768176.2
LOC724311	XM_016912688.2	XP_016768177.2
LOC724311	XM_016912689.2	XP_016768178.2
LOC724311	XM_016912690.2	XP_016768179.2
LOC724312	XM_001120116.5	XP_001120116.2
LOC724313	XM_026441903.1	XP_026297688.1
LOC724315	XM_006561589.3	XP_006561652.2
LOC724319	XM_026439195.1	XP_026294980.1
LOC724320	XM_026442266.1	XP_026298051.1
LOC724321	XM_026443181.1	XP_026298966.1
LOC724321	XM_026443182.1	XP_026298967.1
LOC724321	XM_026443183.1	XP_026298968.1
LOC724322	XM_016915085.2	XP_016770574.1
LOC724322	XM_016915086.2	XP_016770575.1
LOC724323	XM_026441547.1	XP_026297332.1
LOC724326	XM_001119897.5	XP_001119897.1
LOC724327	XM_001120148.5	XP_001120148.2
LOC724327	XM_006563289.2	XP_006563352.1
LOC724327	XM_006563290.3	XP_006563353.1
LOC724328	XM_001120149.5	XP_001120149.1
LOC724329	XM_006568583.3	XP_006568646.1
LOC724330	XM_001120151.3	XP_001120151.1
LOC724331	XM_026446324.1	XP_026302109.1
LOC724332	XM_001120153.5	XP_001120153.2
LOC724332	XM_016912056.2	XP_016767545.1
LOC724333	XM_001120154.5	XP_001120154.1
LOC724333	XM_006564488.3	XP_006564551.1
LOC724333	XM_006564489.3	XP_006564552.1
LOC724334	XM_006569199.3	XP_006569262.2
LOC724335	XM_016915263.2	XP_016770752.1
LOC724335	XM_026443785.1	XP_026299570.1
LOC724336	XM_001120157.5	XP_001120157.3
LOC724336	XM_026443657.1	XP_026299442.1
LOC724336	XR_003305591.1	
LOC724338	XM_001120159.5	XP_001120159.2
LOC724339	XM_001120160.5	XP_001120160.2
LOC724341	XM_006568810.1	XP_006568873.1
LOC724343	XM_001120164.5	XP_001120164.2
LOC724344	XM_001120165.5	XP_001120165.3
LOC724344	XM_006568395.3	XP_006568458.2
LOC724344	XM_006568396.3	XP_006568459.2
LOC724344	XM_006568397.3	XP_006568460.2
LOC724344	XM_006568398.3	XP_006568461.2
LOC724344	XM_006568399.3	XP_006568462.1
LOC724344	XM_006568400.3	XP_006568463.2
LOC724344	XM_006568401.3	XP_006568464.1
LOC724344	XM_016911119.2	XP_016766608.1
LOC724344	XM_026439473.1	XP_026295258.1
LOC724344	XM_026439474.1	XP_026295259.1
LOC724344	XM_026439475.1	XP_026295260.1
LOC724344	XM_026439476.1	XP_026295261.1
LOC724344	XM_026439477.1	XP_026295262.1
LOC724344	XM_026439478.1	XP_026295263.1
LOC724344	XM_026439479.1	XP_026295264.1
LOC724344	XM_026439480.1	XP_026295265.1
LOC724344	XM_026439481.1	XP_026295266.1
LOC724344	XM_026439482.1	XP_026295267.1
LOC724344	XR_003304269.1	
LOC724346	XM_006567224.3	XP_006567287.1
LOC724348	XM_016912293.2	XP_016767782.1
LOC724349	XM_026441062.1	XP_026296847.1
LOC724349	XM_026441063.1	XP_026296848.1
LOC724350	XM_026441272.1	XP_026297057.1
LOC724350	XM_026441273.1	XP_026297058.1
LOC724352	XM_001120173.3	XP_001120173.1
LOC724353	XM_001120174.4	XP_001120174.2
LOC724355	XM_026441895.1	XP_026297680.1
LOC724356	XM_001120177.5	XP_001120177.2
LOC724356	XM_006560764.3	XP_006560827.1
LOC724356	XM_006560765.3	XP_006560828.1
LOC724357	XM_001120178.5	XP_001120178.3
LOC724358	XM_006561835.3	XP_006561898.2
LOC724358	XM_006561837.3	XP_006561900.2
LOC724358	XM_016914181.2	XP_016769670.2
LOC724358	XM_026442829.1	XP_026298614.1
LOC724361	XM_001120182.5	XP_001120182.3
LOC724361	XM_006557455.3	XP_006557518.1
LOC724363	XM_001120184.5	XP_001120184.2
LOC724365	XM_001119944.5	XP_001119944.1
LOC724365	XM_006563035.3	XP_006563098.1
LOC724365	XM_006563036.3	XP_006563099.1
LOC724366	XM_003249411.3	XP_003249459.1
LOC724367	XM_001120006.5	XP_001120006.2
LOC724368	XM_006565940.3	XP_006566003.1
LOC724368	XM_016911650.2	XP_016767139.1
LOC724369	XM_006565582.3	XP_006565645.2
LOC724370	XM_026440846.1	XP_026296631.1
LOC724370	XM_026440847.1	XP_026296632.1
LOC724370	XM_026440848.1	XP_026296633.1
LOC724372	XM_006558581.3	XP_006558644.1
LOC724372	XM_006558582.3	XP_006558645.1
LOC724373	XM_001120208.5	XP_001120208.2
LOC724373	XM_026445707.1	XP_026301492.1
LOC724374	XR_001704046.2	
LOC724374	XR_003304447.1	
LOC724378	XM_001120213.5	XP_001120213.2
LOC724379	XM_006559286.3	XP_006559349.1
LOC724380	XM_001120215.5	XP_001120215.2
LOC724382	XM_001120217.5	XP_001120217.1
LOC724383	XM_003249651.4	XP_003249699.1
LOC724385	XM_026440993.1	XP_026296778.1
LOC724385	XM_026440994.1	XP_026296779.1
LOC724385	XM_026440995.1	XP_026296780.1
LOC724385	XM_026440996.1	XP_026296781.1
LOC724386	XM_001120220.5	XP_001120220.1
LOC724388	XM_001120222.3	XP_001120222.1
LOC724389	XM_026441420.1	XP_026297205.1
LOC724389	XM_026441421.1	XP_026297206.1
LOC724390	XM_001120224.5	XP_001120224.2
LOC724391	XM_026441165.1	XP_026296950.1
LOC724393	XM_001120227.5	XP_001120227.2
LOC724395	XM_026442955.1	XP_026298740.1
LOC724398	XM_001120232.5	XP_001120232.3
LOC724399	XM_001120233.4	XP_001120233.1
LOC724402	XM_026439860.1	XP_026295645.1
LOC724402	XM_026439861.1	XP_026295646.1
LOC724402	XM_026439862.1	XP_026295647.1
LOC724405	XM_003249641.4	XP_003249689.1
LOC724407	XM_026444446.1	XP_026300231.1
LOC724408	XM_001119898.5	XP_001119898.1
LOC724411	XM_026446108.1	XP_026301893.1
LOC724412	XM_001120268.5	XP_001120268.3
LOC724413	XM_006571192.3	XP_006571255.1
LOC724415	XM_006571612.3	XP_006571675.2
LOC724417	XM_026443476.1	XP_026299261.1
LOC724417	XM_026443477.1	XP_026299262.1
LOC724417	XM_026443478.1	XP_026299263.1
LOC724417	XM_026443479.1	XP_026299264.1
LOC724417	XM_026443480.1	XP_026299265.1
LOC724417	XM_026443481.1	XP_026299266.1
LOC724417	XM_026443483.1	XP_026299268.1
LOC724417	XM_026443484.1	XP_026299269.1
LOC724417	XM_026443485.1	XP_026299270.1
LOC724417	XM_026443486.1	XP_026299271.1
LOC724418	XM_001120274.5	XP_001120274.3
LOC724420	XM_001120276.5	XP_001120276.2
LOC724421	XM_026445625.1	XP_026301410.1
LOC724422	XM_001120278.5	XP_001120278.4
LOC724422	XM_006559348.3	XP_006559411.2
LOC724423	XM_006563153.3	XP_006563216.3
LOC724423	XM_006563154.3	XP_006563217.3
LOC724424	XM_006561112.3	XP_006561175.2
LOC724424	XM_026446502.1	XP_026302287.1
LOC724425	XM_016918059.2	XP_016773548.1
LOC724429	XM_016911866.2	XP_016767355.2
LOC724430	XM_026440164.1	XP_026295949.1
LOC724431	XM_026440844.1	XP_026296629.1
LOC724432	XM_006564167.3	XP_006564230.1
LOC724433	XM_001120289.5	XP_001120289.2
LOC724433	XM_006564795.3	XP_006564858.1
LOC724433	XM_026441061.1	XP_026296846.1
LOC724435	XM_001120291.5	XP_001120291.5
LOC724436	XM_001120293.5	XP_001120293.2
LOC724437	XM_006559433.3	XP_006559496.1
LOC724439	XM_001120296.5	XP_001120296.2
LOC724440	XM_001120297.5	XP_001120297.2
LOC724442	XM_006570926.3	XP_006570989.2
LOC724442	XM_016912683.2	XP_016768172.2
LOC724443	XM_026442383.1	XP_026298168.1
LOC724446	XM_026443717.1	XP_026299502.1
LOC724449	XM_001120137.4	XP_001120137.1
LOC724450	XM_001119836.5	XP_001119836.2
LOC724450	XR_003304698.1	
LOC724450	XR_003304699.1	
LOC724450	XR_407611.3	
LOC724450	XR_407612.3	
LOC724451	XM_001120016.5	XP_001120016.1
LOC724451	XM_026443037.1	XP_026298822.1
LOC724451	XR_409181.3	
LOC724453	XM_001119958.5	XP_001119958.2
LOC724453	XM_003251286.4	XP_003251334.1
LOC724455	XM_026441465.1	XP_026297250.1
LOC724455	XM_026441473.1	XP_026297258.1
LOC724455	XM_026441480.1	XP_026297265.1
LOC724455	XM_026441481.1	XP_026297266.1
LOC724455	XM_026441484.1	XP_026297269.1
LOC724455	XM_026441485.1	XP_026297270.1
LOC724455	XM_026441487.1	XP_026297272.1
LOC724455	XM_026441491.1	XP_026297276.1
LOC724455	XM_026441492.1	XP_026297277.1
LOC724455	XM_026441494.1	XP_026297279.1
LOC724455	XM_026441501.1	XP_026297286.1
LOC724457	XM_001120319.5	XP_001120319.3
LOC724458	XM_026443151.1	XP_026298936.1
LOC724458	XM_026443152.1	XP_026298937.1
LOC724458	XM_026443153.1	XP_026298938.1
LOC724458	XM_026443154.1	XP_026298939.1
LOC724458	XM_026443155.1	XP_026298940.1
LOC724458	XM_026443156.1	XP_026298941.1
LOC724460	XM_026443937.1	XP_026299722.1
LOC724460	XM_026443938.1	XP_026299723.1
LOC724460	XM_026443939.1	XP_026299724.1
LOC724460	XM_026443940.1	XP_026299725.1
LOC724460	XM_026443941.1	XP_026299726.1
LOC724460	XM_026443942.1	XP_026299727.1
LOC724462	XM_026444440.1	XP_026300225.1
LOC724463	XM_001120325.5	XP_001120325.2
LOC724464	NM_001174141.1	NP_001167612.1
LOC724464	XM_006557535.3	XP_006557598.1
LOC724465	XM_001120327.5	XP_001120327.2
LOC724466	XM_001120328.5	XP_001120328.1
LOC724466	XM_026445552.1	XP_026301337.1
LOC724466	XM_026445553.1	XP_026301338.1
LOC724466	XM_026445554.1	XP_026301339.1
LOC724466	XM_026445555.1	XP_026301340.1
LOC724467	XM_001120329.5	XP_001120329.1
LOC724468	XM_026445879.1	XP_026301664.1
LOC724468	XM_026445880.1	XP_026301665.1
LOC724471	XM_026446461.1	XP_026302246.1
LOC724472	XM_006562665.3	XP_006562728.3
LOC724473	XM_026439991.1	XP_026295776.1
LOC724473	XM_026439992.1	XP_026295777.1
LOC724474	XM_001120336.5	XP_001120336.2
LOC724475	XM_006559050.3	XP_006559113.3
LOC724475	XM_026441299.1	XP_026297084.1
LOC724475	XM_026441300.1	XP_026297085.1
LOC724475	XR_003304869.1	
LOC724477	XM_016913932.2	XP_016769421.1
